-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
-3.254347086,-2.104937696,-0.955528307,0.193881083,1.343290472,2.492699862,3.642109251,4.79151864,5.94092803,7.090337419,8.239746809,9.389156198,10.53856559,11.68797498,12.83738437,13.98679376,15.13620315,16.28561253,17.43502192,18.58443131,19.7338407,20.88325009,22.03265948,23.18206887,24.33147826,25.48088765,26.63029704,27.77970643,28.92911582,30.07852521,31.2279346,32.37734399,33.52675338,34.67616277,35.82557216,36.97498154,38.12439093,39.27380032,40.42320971,41.5726191
